index,status,returncode,duration_sec,quantization,max_frames,resize_max_side,fps,out_dir,log_file,error_type,error_excerpt,ep_000_frames,ep_000_label,ep_000_reward_last,ep_000_reward_mean,ep_000_success_prob_last,ep_001_frames,ep_001_label,ep_001_reward_last,ep_001_reward_mean,ep_001_success_prob_last,ep_002_frames,ep_002_label,ep_002_reward_last,ep_002_reward_mean,ep_002_success_prob_last,ep_003_frames,ep_003_label,ep_003_reward_last,ep_003_reward_mean,ep_003_success_prob_last,expected_failure_reward_mean,expected_success_reward_mean,pairwise_label_accuracy,success_failure_margin
1,ok,0,42.843,True,8,112,0.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize112_fps0p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize112_fps0p5.log,,,2,success,0.250408,0.1955556422472,0.000488,3,failure,0.273717,0.20202390849590302,0.000368,2,success,0.309558,0.21903356909751892,0.000805,3,failure,0.326644,0.2326744645833969,0.000393,0.217349,0.207295,0.25,-0.010054
2,ok,0,41.622,True,8,112,0.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize112_fps0p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize112_fps0p75.log,,,4,success,0.356407,0.2595173716545105,0.000504,5,failure,0.455386,0.36869317293167114,0.001984,2,success,0.309558,0.21903356909751892,0.000805,5,failure,0.432475,0.29848140478134155,0.000938,0.333587,0.239275,0.0,-0.094312
3,ok,0,42.142,True,8,112,1.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize112_fps1p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize112_fps1p0.log,,,5,success,0.395723,0.2807907462120056,0.000687,7,failure,0.354255,0.33381232619285583,0.001648,3,success,0.362736,0.24722421169281006,0.000626,7,failure,0.409048,0.2950628697872162,0.001282,0.314438,0.264007,0.0,-0.050431
4,ok,0,42.924,True,8,112,1.25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize112_fps1p25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize112_fps1p25.log,,,6,success,0.467691,0.31252074241638184,0.001244,8,failure,0.296287,0.4267401099205017,0.009399,4,success,0.474236,0.3027060329914093,0.001167,8,failure,0.299971,0.29639869928359985,0.001869,0.361569,0.307613,0.5,-0.053956
5,ok,0,43.436,True,8,112,1.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize112_fps1p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize112_fps1p5.log,,,7,success,0.497484,0.31883829832077026,0.001648,8,failure,0.296287,0.4267401099205017,0.009399,5,success,0.533386,0.3205246329307556,0.002396,8,failure,0.299971,0.29639869928359985,0.001869,0.361569,0.319681,0.5,-0.041888
6,ok,0,42.916,True,8,112,1.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize112_fps1p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize112_fps1p75.log,,,8,success,0.58333,0.3583950698375702,0.015869,8,failure,0.296287,0.4267401099205017,0.009399,6,success,0.568005,0.3469289541244507,0.002975,8,failure,0.299971,0.29639869928359985,0.001869,0.361569,0.352662,0.5,-0.008907
7,ok,0,41.798,True,8,112,2.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize112_fps2p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize112_fps2p0.log,,,8,success,0.58333,0.3583950698375702,0.015869,8,failure,0.296287,0.4267401099205017,0.009399,6,success,0.568005,0.3469289541244507,0.002975,8,failure,0.299971,0.29639869928359985,0.001869,0.361569,0.352662,0.5,-0.008907
8,ok,0,41.478,True,8,168,0.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize168_fps0p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize168_fps0p5.log,,,2,success,0.245929,0.17886918783187866,0.000587,3,failure,0.283086,0.19226408004760742,0.000418,2,success,0.355208,0.2501944899559021,0.000854,3,failure,0.363568,0.2366115003824234,0.000587,0.214438,0.214532,0.5,9.4e-05
9,ok,0,42.096,True,8,168,0.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize168_fps0p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize168_fps0p75.log,,,4,success,0.414388,0.275582492351532,0.000607,5,failure,0.388195,0.3674379587173462,0.000488,2,success,0.355208,0.2501944899559021,0.000854,5,failure,0.4841,0.30506911873817444,0.001366,0.336254,0.262888,0.0,-0.073366
10,ok,0,42.577,True,8,168,1.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize168_fps1p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize168_fps1p0.log,,,5,success,0.432542,0.2902413010597229,0.00071,7,failure,0.34851,0.37706825137138367,0.000687,3,success,0.399876,0.2737255394458771,0.000854,7,failure,0.637827,0.3643207550048828,0.007812,0.370695,0.281983,0.0,-0.088712
11,ok,0,42.957,True,8,168,1.25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize168_fps1p25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize168_fps1p25.log,,,6,success,0.55278,0.3250114321708679,0.002319,8,failure,0.461575,0.48929229378700256,0.022583,4,success,0.483849,0.3123700022697449,0.001205,8,failure,0.714713,0.45618024468421936,0.185547,0.472736,0.318691,0.0,-0.154045
12,ok,0,41.986,True,8,168,1.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize168_fps1p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize168_fps1p5.log,,,7,success,0.626816,0.3490874469280243,0.006287,8,failure,0.461575,0.48929229378700256,0.022583,5,success,0.582287,0.34651875495910645,0.004333,8,failure,0.714713,0.45618024468421936,0.185547,0.472736,0.347803,0.0,-0.124933
13,ok,0,42.55,True,8,168,1.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize168_fps1p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize168_fps1p75.log,,,8,success,0.64671,0.37337711453437805,0.037354,8,failure,0.461575,0.48929229378700256,0.022583,6,success,0.662092,0.37612488865852356,0.014038,8,failure,0.714713,0.45618024468421936,0.185547,0.472736,0.374751,0.0,-0.097985
14,ok,0,42.109,True,8,168,2.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize168_fps2p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize168_fps2p0.log,,,8,success,0.64671,0.37337711453437805,0.037354,8,failure,0.461575,0.48929229378700256,0.022583,6,success,0.662092,0.37612488865852356,0.014038,8,failure,0.714713,0.45618024468421936,0.185547,0.472736,0.374751,0.0,-0.097985
15,ok,0,43.052,True,8,224,0.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize224_fps0p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize224_fps0p5.log,,,2,success,0.312673,0.19506306946277618,0.001457,3,failure,0.289437,0.19839544594287872,0.000404,2,success,0.301013,0.19021543860435486,0.001282,3,failure,0.304768,0.20233853161334991,0.000404,0.200367,0.192639,0.0,-0.007728
16,ok,0,42.998,True,8,224,0.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize224_fps0p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize224_fps0p75.log,,,4,success,0.457494,0.25604045391082764,0.001099,5,failure,0.534623,0.4028860032558441,0.003479,2,success,0.301013,0.19021543860435486,0.001282,5,failure,0.354736,0.25535517930984497,0.000587,0.329121,0.223128,0.25,-0.105993
17,ok,0,42.81,True,8,224,1.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize224_fps1p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize224_fps1p0.log,,,5,success,0.573058,0.28779083490371704,0.004211,7,failure,0.654227,0.4736122190952301,0.009155,3,success,0.412744,0.24130648374557495,0.001701,7,failure,0.417191,0.32814788818359375,0.001328,0.40088,0.264549,0.0,-0.136331
18,ok,0,42.795,True,8,224,1.25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize224_fps1p25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize224_fps1p25.log,,,6,success,0.674129,0.32708466053009033,0.019409,8,failure,0.68349,0.5547264218330383,0.211914,4,success,0.496053,0.28036168217658997,0.002121,8,failure,0.401881,0.33001258969306946,0.006683,0.44237,0.303723,0.0,-0.138647
19,ok,0,42.7,True,8,224,1.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize224_fps1p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize224_fps1p5.log,,,7,success,0.723587,0.33490094542503357,0.046143,8,failure,0.68349,0.5547264218330383,0.211914,5,success,0.691189,0.3475865125656128,0.059326,8,failure,0.401881,0.33001258969306946,0.006683,0.44237,0.341244,0.5,-0.101126
20,ok,0,43.033,True,8,224,1.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize224_fps1p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize224_fps1p75.log,,,8,success,0.750868,0.36316415667533875,0.550781,8,failure,0.68349,0.5547264218330383,0.211914,6,success,0.726555,0.3767636716365814,0.101074,8,failure,0.401881,0.33001258969306946,0.006683,0.44237,0.369964,0.5,-0.072406
21,ok,0,42.684,True,8,224,2.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize224_fps2p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize224_fps2p0.log,,,8,success,0.750868,0.36316415667533875,0.550781,8,failure,0.68349,0.5547264218330383,0.211914,6,success,0.726555,0.3767636716365814,0.101074,8,failure,0.401881,0.33001258969306946,0.006683,0.44237,0.369964,0.5,-0.072406
22,ok,0,41.872,True,8,280,0.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize280_fps0p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize280_fps0p5.log,,,2,success,0.281393,0.1822652667760849,0.001068,3,failure,0.316344,0.22887592017650604,0.000431,2,success,0.304032,0.19549909234046936,0.001205,3,failure,0.277401,0.18132241070270538,0.00038,0.205099,0.188882,0.5,-0.016217
23,ok,0,41.945,True,8,280,0.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize280_fps0p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize280_fps0p75.log,,,4,success,0.467739,0.2627558410167694,0.001282,5,failure,0.634168,0.44517430663108826,0.010681,2,success,0.304032,0.19549909234046936,0.001205,5,failure,0.332464,0.24457256495952606,0.000587,0.344873,0.229127,0.25,-0.115746
24,ok,0,42.315,True,8,280,1.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize280_fps1p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize280_fps1p0.log,,,5,success,0.574036,0.29481181502342224,0.004913,7,failure,0.703205,0.48381808400154114,0.012451,3,success,0.415505,0.2399819940328598,0.001366,7,failure,0.315367,0.2780523896217346,0.000854,0.380935,0.267397,0.25,-0.113538
25,ok,0,42.133,True,8,280,1.25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize280_fps1p25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize280_fps1p25.log,,,6,success,0.669422,0.33508798480033875,0.020996,8,failure,0.693386,0.5314310789108276,0.302734,4,success,0.526712,0.2895650267601013,0.003082,8,failure,0.264128,0.282916784286499,0.002548,0.407174,0.312327,0.5,-0.094847
26,ok,0,42.402,True,8,280,1.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize280_fps1p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize280_fps1p5.log,,,7,success,0.709831,0.33978700637817383,0.035156,8,failure,0.693386,0.5314310789108276,0.302734,5,success,0.670655,0.3342150151729584,0.041992,8,failure,0.264128,0.282916784286499,0.002548,0.407174,0.337001,0.5,-0.070173
27,ok,0,42.393,True,8,280,1.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize280_fps1p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize280_fps1p75.log,,,8,success,0.738154,0.36903810501098633,0.416016,8,failure,0.693386,0.5314310789108276,0.302734,6,success,0.748906,0.3805553913116455,0.255859,8,failure,0.264128,0.282916784286499,0.002548,0.407174,0.374797,0.5,-0.032377
28,ok,0,42.424,True,8,280,2.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize280_fps2p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize280_fps2p0.log,,,8,success,0.738154,0.36903810501098633,0.416016,8,failure,0.693386,0.5314310789108276,0.302734,6,success,0.748906,0.3805553913116455,0.255859,8,failure,0.264128,0.282916784286499,0.002548,0.407174,0.374797,0.5,-0.032377
29,ok,0,42.4,True,8,336,0.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize336_fps0p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize336_fps0p5.log,,,2,success,0.324736,0.20430034399032593,0.001648,3,failure,0.314396,0.21420641243457794,0.000572,2,success,0.343664,0.20991744101047516,0.002472,3,failure,0.283822,0.1789545863866806,0.000444,0.19658,0.207109,0.5,0.010529
30,ok,0,42.648,True,8,336,0.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize336_fps0p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize336_fps0p75.log,,,4,success,0.468859,0.25835591554641724,0.001457,5,failure,0.58595,0.4117759168148041,0.009155,2,success,0.343664,0.20991744101047516,0.002472,5,failure,0.372811,0.2522309422492981,0.000687,0.332003,0.234137,0.25,-0.097866
31,ok,0,43.255,True,8,336,1.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize336_fps1p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize336_fps1p0.log,,,5,success,0.594837,0.30310291051864624,0.010681,7,failure,0.617169,0.4605274498462677,0.006287,3,success,0.451881,0.24535013735294342,0.00193,7,failure,0.432362,0.3195808231830597,0.001648,0.390054,0.274227,0.0,-0.115827
32,ok,0,42.506,True,8,336,1.25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize336_fps1p25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize336_fps1p25.log,,,6,success,0.682695,0.34202876687049866,0.031738,8,failure,0.687924,0.5439968705177307,0.279297,4,success,0.583848,0.29978621006011963,0.0065,8,failure,0.427766,0.35711944103240967,0.01001,0.450558,0.320907,0.0,-0.129651
33,ok,0,42.542,True,8,336,1.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize336_fps1p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize336_fps1p5.log,,,7,success,0.756604,0.3502937853336334,0.086426,8,failure,0.687924,0.5439968705177307,0.279297,5,success,0.743846,0.3437318801879883,0.208984,8,failure,0.427766,0.35711944103240967,0.01001,0.450558,0.347013,0.0,-0.103545
34,ok,0,43.186,True,8,336,1.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize336_fps1p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize336_fps1p75.log,,,8,success,0.780542,0.38022738695144653,0.703125,8,failure,0.687924,0.5439968705177307,0.279297,6,success,0.771115,0.3872925937175751,0.621094,8,failure,0.427766,0.35711944103240967,0.01001,0.450558,0.38376,0.5,-0.066798
35,ok,0,43.159,True,8,336,2.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize336_fps2p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize336_fps2p0.log,,,8,success,0.780542,0.38022738695144653,0.703125,8,failure,0.687924,0.5439968705177307,0.279297,6,success,0.771115,0.3872925937175751,0.621094,8,failure,0.427766,0.35711944103240967,0.01001,0.450558,0.38376,0.5,-0.066798
36,ok,0,43.082,True,8,392,0.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize392_fps0p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize392_fps0p5.log,,,2,success,0.316809,0.2053549736738205,0.002045,3,failure,0.315264,0.23527394235134125,0.000687,2,success,0.344427,0.21191763877868652,0.002625,3,failure,0.26303,0.17883844673633575,0.000458,0.207056,0.208636,0.5,0.00158
37,ok,0,42.668,True,8,392,0.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize392_fps0p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize392_fps0p75.log,,,4,success,0.544621,0.287494957447052,0.003281,5,failure,0.588394,0.44257599115371704,0.0065,2,success,0.344427,0.21191763877868652,0.002625,5,failure,0.345689,0.25516220927238464,0.000587,0.348869,0.249706,0.25,-0.099163
38,ok,0,42.299,True,8,392,1.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize392_fps1p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize392_fps1p0.log,,,5,success,0.628655,0.3047715723514557,0.022339,7,failure,0.726155,0.49095073342323303,0.012817,3,success,0.459116,0.2546379268169403,0.001595,7,failure,0.33567,0.28498315811157227,0.000938,0.387967,0.279705,0.25,-0.108262
39,ok,0,42.734,True,8,392,1.25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize392_fps1p25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize392_fps1p25.log,,,6,success,0.700794,0.3392081558704376,0.074707,8,failure,0.623369,0.544475257396698,0.172852,4,success,0.56654,0.3022918105125427,0.004761,8,failure,0.322408,0.3181729316711426,0.004059,0.431324,0.32075,0.25,-0.110574
40,ok,0,42.606,True,8,392,1.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize392_fps1p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize392_fps1p5.log,,,7,success,0.779202,0.3547573983669281,0.185547,8,failure,0.623369,0.544475257396698,0.172852,5,success,0.753637,0.35310259461402893,0.199219,8,failure,0.322408,0.3181729316711426,0.004059,0.431324,0.35393,0.5,-0.077394
41,ok,0,43.31,True,8,392,1.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize392_fps1p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize392_fps1p75.log,,,8,success,0.808233,0.38376885652542114,0.832031,8,failure,0.623369,0.544475257396698,0.172852,6,success,0.771582,0.385342001914978,0.527344,8,failure,0.322408,0.3181729316711426,0.004059,0.431324,0.384555,0.5,-0.046769
42,ok,0,44.835,True,8,392,2.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize392_fps2p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize392_fps2p0.log,,,8,success,0.808233,0.38376885652542114,0.832031,8,failure,0.623369,0.544475257396698,0.172852,6,success,0.771582,0.385342001914978,0.527344,8,failure,0.322408,0.3181729316711426,0.004059,0.431324,0.384555,0.5,-0.046769
43,ok,0,43.137,True,8,448,0.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize448_fps0p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize448_fps0p5.log,,,2,success,0.317841,0.20764833688735962,0.001549,3,failure,0.331712,0.23701219260692596,0.00071,2,success,0.34878,0.21963940560817719,0.002625,3,failure,0.274389,0.1923833042383194,0.000431,0.214698,0.213644,0.5,-0.001054
44,ok,0,43.305,True,8,448,0.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize448_fps0p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize448_fps0p75.log,,,4,success,0.50651,0.2837032377719879,0.00193,5,failure,0.547204,0.42187565565109253,0.004913,2,success,0.34878,0.21963940560817719,0.002625,5,failure,0.334135,0.2537011206150055,0.000519,0.337788,0.251671,0.25,-0.086117
45,ok,0,43.687,True,8,448,1.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize448_fps1p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize448_fps1p0.log,,,5,success,0.589725,0.30832692980766296,0.008301,7,failure,0.509899,0.4426746368408203,0.002319,3,success,0.459106,0.26840242743492126,0.001808,7,failure,0.307493,0.27178874611854553,0.000668,0.357232,0.288365,0.25,-0.068867
46,ok,0,43.598,True,8,448,1.25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize448_fps1p25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize448_fps1p25.log,,,6,success,0.675307,0.34400177001953125,0.037842,8,failure,0.450747,0.5096381902694702,0.023682,4,success,0.581891,0.31403619050979614,0.004333,8,failure,0.251836,0.2847892642021179,0.002396,0.397214,0.329019,0.5,-0.068195
47,ok,0,43.254,True,8,448,1.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize448_fps1p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize448_fps1p5.log,,,7,success,0.724556,0.3581303060054779,0.049561,8,failure,0.450747,0.5096381902694702,0.023682,5,success,0.755391,0.3611885905265808,0.285156,8,failure,0.251836,0.2847892642021179,0.002396,0.397214,0.359659,0.5,-0.037555
48,ok,0,44.025,True,8,448,1.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize448_fps1p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize448_fps1p75.log,,,8,success,0.756114,0.3781917095184326,0.476562,8,failure,0.450747,0.5096381902694702,0.023682,6,success,0.768456,0.3814602196216583,0.503906,8,failure,0.251836,0.2847892642021179,0.002396,0.397214,0.379826,0.5,-0.017388
49,ok,0,43.909,True,8,448,2.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize448_fps2p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf8_resize448_fps2p0.log,,,8,success,0.756114,0.3781917095184326,0.476562,8,failure,0.450747,0.5096381902694702,0.023682,6,success,0.768456,0.3814602196216583,0.503906,8,failure,0.251836,0.2847892642021179,0.002396,0.397214,0.379826,0.5,-0.017388
50,ok,0,41.419,True,13,112,0.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize112_fps0p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize112_fps0p5.log,,,2,success,0.250408,0.1955556422472,0.000488,3,failure,0.273717,0.20202390849590302,0.000368,2,success,0.309558,0.21903356909751892,0.000805,3,failure,0.326644,0.2326744645833969,0.000393,0.217349,0.207295,0.25,-0.010054
51,ok,0,42.468,True,13,112,0.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize112_fps0p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize112_fps0p75.log,,,4,success,0.356407,0.2595173716545105,0.000504,5,failure,0.455386,0.36869317293167114,0.001984,2,success,0.309558,0.21903356909751892,0.000805,5,failure,0.432475,0.29848140478134155,0.000938,0.333587,0.239275,0.0,-0.094312
52,ok,0,41.622,True,13,112,1.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize112_fps1p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize112_fps1p0.log,,,5,success,0.395723,0.2807907462120056,0.000687,7,failure,0.354255,0.33381232619285583,0.001648,3,success,0.362736,0.24722421169281006,0.000626,7,failure,0.409048,0.2950628697872162,0.001282,0.314438,0.264007,0.0,-0.050431
53,ok,0,41.834,True,13,112,1.25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize112_fps1p25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize112_fps1p25.log,,,6,success,0.467691,0.31252074241638184,0.001244,8,failure,0.296287,0.4267401099205017,0.009399,4,success,0.474236,0.3027060329914093,0.001167,8,failure,0.299971,0.29639869928359985,0.001869,0.361569,0.307613,0.5,-0.053956
54,ok,0,43.224,True,13,112,1.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize112_fps1p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize112_fps1p5.log,,,7,success,0.497484,0.31883829832077026,0.001648,10,failure,0.357568,0.398182213306427,0.003601,5,success,0.533386,0.3205246329307556,0.002396,10,failure,0.347822,0.3084177076816559,0.001869,0.3533,0.319681,0.5,-0.033619
55,ok,0,43.487,True,13,112,1.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize112_fps1p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize112_fps1p75.log,,,8,success,0.58333,0.3583950698375702,0.015869,12,failure,0.573398,0.5607184767723083,0.016968,6,success,0.568005,0.3469289541244507,0.002975,12,failure,0.306885,0.3194051682949066,0.001701,0.440062,0.352662,0.5,-0.0874
56,ok,0,42.976,True,13,112,2.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize112_fps2p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize112_fps2p0.log,,,9,success,0.573843,0.33996421098709106,0.012451,13,failure,0.505819,0.5467477440834045,0.010315,6,success,0.568005,0.3469289541244507,0.002975,13,failure,0.310876,0.2924096882343292,0.001282,0.419579,0.343447,0.5,-0.076132
57,ok,0,42.447,True,13,168,0.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize168_fps0p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize168_fps0p5.log,,,2,success,0.245929,0.17886918783187866,0.000587,3,failure,0.283086,0.19226408004760742,0.000418,2,success,0.355208,0.2501944899559021,0.000854,3,failure,0.363568,0.2366115003824234,0.000587,0.214438,0.214532,0.5,9.4e-05
58,ok,0,42.363,True,13,168,0.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize168_fps0p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize168_fps0p75.log,,,4,success,0.414388,0.275582492351532,0.000607,5,failure,0.388195,0.3674379587173462,0.000488,2,success,0.355208,0.2501944899559021,0.000854,5,failure,0.4841,0.30506911873817444,0.001366,0.336254,0.262888,0.0,-0.073366
